stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,stop_area
4876,,Klipščių st.,,55.75395,21.17992,https://www.stops.lt/klaipeda/index.html#stop/8873,,,1
4780,,Mazūriškės st.,,55.75615,21.19078,https://www.stops.lt/klaipeda/index.html#stop/8841,,,1
4821,,Rasytės st.,,55.75656,21.18827,https://www.stops.lt/klaipeda/index.html#stop/8870,,,1
4822,,Rasytės st.,,55.75672,21.18763,https://www.stops.lt/klaipeda/index.html#stop/8869,,,1
4416,,Jūrininkų st.,,55.65991,21.19429,https://www.stops.lt/klaipeda/index.html#stop/2407,,,1
4417,,Jūrininkų st.,,55.66018,21.19640,https://www.stops.lt/klaipeda/index.html#stop/2408,,,1
6926,,Laukininkų st.,,55.65885,21.18963,https://www.stops.lt/klaipeda/index.html#stop/2412,,,1
6927,,Laukininkų st.,,55.65905,21.19127,https://www.stops.lt/klaipeda/index.html#stop/2413,,,1
9824,,Rimkų pervažos st.,,55.66573,21.21243,https://www.stops.lt/klaipeda/index.html#stop/2914,,,1
7225,,Vaidaugų st.,,55.66486,21.21170,https://www.stops.lt/klaipeda/index.html#stop/2420,,,1
7226,,Vaidaugų st.,,55.66339,21.20909,https://www.stops.lt/klaipeda/index.html#stop/2421,,,1
6931,,Draugystės geležinkelio stotis,,55.64458,21.20162,https://www.stops.lt/klaipeda/index.html#stop/2511,,,1
6929,,Kairių st.,,55.64604,21.18670,https://www.stops.lt/klaipeda/index.html#stop/2509,,,1
6930,,Kairių st.,,55.64595,21.18693,https://www.stops.lt/klaipeda/index.html#stop/2510,,,1
4483,,Ąžuolyno st.,,55.69664,21.15883,https://www.stops.lt/klaipeda/index.html#stop/1304,,,1
4488,,Ąžuolyno st.,,55.69770,21.16174,https://www.stops.lt/klaipeda/index.html#stop/1305,,,1
7231,,Kauno st.,,55.69446,21.15428,https://www.stops.lt/klaipeda/index.html#stop/1306,,,1
7232,,Policijos st.,,55.69936,21.16521,https://www.stops.lt/klaipeda/index.html#stop/1307,,,1
7427,,Akmenų st.,,55.75342,21.14967,https://www.stops.lt/klaipeda/index.html#stop/0441,,,1
4499,,Apynių st.,,55.75318,21.14224,https://www.stops.lt/klaipeda/index.html#stop/0433,,,1
7426,,Apynių st.,,55.75303,21.14289,https://www.stops.lt/klaipeda/index.html#stop/0434,,,1
4511,,Jaunimo st.,,55.75114,21.15692,https://www.stops.lt/klaipeda/index.html#stop/0438,,,1
4820,,Jaunimo st.,,55.75154,21.15510,https://www.stops.lt/klaipeda/index.html#stop/0439,,,1
158,,Tauralaukio st.,,55.75283,21.14763,https://www.stops.lt/klaipeda/index.html#stop/0405,,,1
7308,,Karališkių st.,,55.71824,21.18170,https://www.stops.lt/klaipeda/index.html#stop/0715,,,1
9248,,Klausmylių st.,,55.71895,21.18420,https://www.stops.lt/klaipeda/index.html#stop/0727,,,1
9249,,Pilupėnų st.,,55.72001,21.19041,https://www.stops.lt/klaipeda/index.html#stop/0728,,,1
5325,,Saulėlydžio st.,,55.71713,21.17293,https://www.stops.lt/klaipeda/index.html#stop/0718,,,1
154,,Botanikos sodo st.,,55.75015,21.13373,https://www.stops.lt/klaipeda/index.html#stop/0403,,,1
155,,Botanikos sodo st.,,55.75103,21.13367,https://www.stops.lt/klaipeda/index.html#stop/0404,,,1
119,,Kaštonų st.,,55.72414,21.13134,https://www.stops.lt/klaipeda/index.html#stop/0509,,,1
181,,Kaštonų st.,,55.72549,21.13142,https://www.stops.lt/klaipeda/index.html#stop/0510,,,1
3845,,Kino studijos st.,,55.75428,21.13209,https://www.stops.lt/klaipeda/index.html#stop/0419,,,1
4309,,Kino studijos st.,,55.75237,21.13311,https://www.stops.lt/klaipeda/index.html#stop/0421,,,1
142,,Kretingos st.,,55.72852,21.13191,https://www.stops.lt/klaipeda/index.html#stop/0506,,,1
143,,LCC tarptautinis universitetas,,55.72966,21.13214,https://www.stops.lt/klaipeda/index.html#stop/0505,,,1
148,,Mažojo kaimelio st.,,55.73913,21.13428,https://www.stops.lt/klaipeda/index.html#stop/0411,,,1
149,,Mažojo kaimelio st.,,55.73998,21.13483,https://www.stops.lt/klaipeda/index.html#stop/0410,,,1
146,,Panevėžio st.,,55.73504,21.13237,https://www.stops.lt/klaipeda/index.html#stop/0413,,,1
147,,Panevėžio st.,,55.73571,21.13263,https://www.stops.lt/klaipeda/index.html#stop/0412,,,1
152,,Sodų st.,,55.74585,21.13473,https://www.stops.lt/klaipeda/index.html#stop/0407,,,1
153,,Sodų st.,,55.74462,21.13477,https://www.stops.lt/klaipeda/index.html#stop/0406,,,1
144,,Treko st.,,55.73173,21.13217,https://www.stops.lt/klaipeda/index.html#stop/0414,,,1
145,,Treko st.,,55.73245,21.13237,https://www.stops.lt/klaipeda/index.html#stop/0415,,,1
118,,Žiedo st.,,55.72246,21.13063,https://www.stops.lt/klaipeda/index.html#stop/0511,,,1
4391,,Žiedo st.,,55.72285,21.13081,https://www.stops.lt/klaipeda/index.html#stop/0511a,,,1
7434,,Ringos st.,,55.76402,21.19104,https://www.stops.lt/klaipeda/index.html#stop/8798,,,1
4370,,Butigeidžio bataliono st.,,55.74490,21.13024,https://www.stops.lt/klaipeda/index.html#stop/0426,,,1
4371,,Butigeidžio bataliono st.,,55.74662,21.13090,https://www.stops.lt/klaipeda/index.html#stop/0427,,,1
4320,,Dragūnų st.,,55.74994,21.13078,https://www.stops.lt/klaipeda/index.html#stop/0428,,,1
4321,,Dragūnų st.,,55.75058,21.13117,https://www.stops.lt/klaipeda/index.html#stop/0429,,,1
4368,,Girininkijos st.,,55.74090,21.12995,https://www.stops.lt/klaipeda/index.html#stop/0424,,,1
4369,,Girininkijos st.,,55.74210,21.13027,https://www.stops.lt/klaipeda/index.html#stop/0425,,,1
159,,Liepojos st.,,55.73130,21.12486,https://www.stops.lt/klaipeda/index.html#stop/0502,,,1
160,,Liepojos st.,,55.73264,21.12734,https://www.stops.lt/klaipeda/index.html#stop/0501,,,1
157,,Ligoninės st.,,55.75435,21.12889,https://www.stops.lt/klaipeda/index.html#stop/0402,,,1
4388,,Ligoninės st.,,55.75477,21.12963,https://www.stops.lt/klaipeda/index.html#stop/0402a,,,1
5332,,Ligoninės st.,,55.75502,21.13051,https://www.stops.lt/klaipeda/index.html#stop/0451,,,1
7618,,Ligoninės st.,,55.75364,21.13034,https://www.stops.lt/klaipeda/index.html#stop/0452,,,1
7713,,Ligoninės st.,,55.75502,21.13050,https://www.stops.lt/klaipeda/index.html#stop/0451b,,,1
4307,,Onkologijos departamento st.,,55.75786,21.12955,https://www.stops.lt/klaipeda/index.html#stop/0420,,,1
7273,,Onkologijos departamento st.,,55.75747,21.12908,https://www.stops.lt/klaipeda/index.html#stop/0401,,,1
4366,,Vasaros estrados st.,,55.73667,21.12954,https://www.stops.lt/klaipeda/index.html#stop/0422,,,1
4367,,Vasaros estrados st.,,55.73732,21.12985,https://www.stops.lt/klaipeda/index.html#stop/0423,,,1
4482,,Jaunystės st.,,55.72773,21.17328,https://www.stops.lt/klaipeda/index.html#stop/0708,,,1
4278,,Kristijono Donelaičio st.,,55.71363,21.13813,https://www.stops.lt/klaipeda/index.html#stop/0908,,,1
4279,,Kristijono Donelaičio st.,,55.71386,21.13855,https://www.stops.lt/klaipeda/index.html#stop/0907,,,1
3849,,Liepų st.,,55.72328,21.15720,https://www.stops.lt/klaipeda/index.html#stop/0607,,,1
6127,,Liepų st.,,55.72280,21.15707,https://www.stops.lt/klaipeda/index.html#stop/0608,,,1
132,,Paupių st.,,55.72600,21.16557,https://www.stops.lt/klaipeda/index.html#stop/0702,,,1
7644,,Paupių st.,,55.72610,21.16778,https://www.stops.lt/klaipeda/index.html#stop/0730,,,1
3767,,Savivaldybės st.,,55.71228,21.13370,https://www.stops.lt/klaipeda/index.html#stop/0904,,,1
4892,,Savivaldybės st.,,55.71230,21.13411,https://www.stops.lt/klaipeda/index.html#stop/0911,,,1
121,,Skulptūrų parko st.,,55.71612,21.14526,https://www.stops.lt/klaipeda/index.html#stop/0803,,,1
122,,Skulptūrų parko st.,,55.71558,21.14338,https://www.stops.lt/klaipeda/index.html#stop/0804,,,1
123,,Viaduko st.,,55.71805,21.14973,https://www.stops.lt/klaipeda/index.html#stop/0801,,,1
124,,Viaduko st.,,55.71884,21.15185,https://www.stops.lt/klaipeda/index.html#stop/0802,,,1
7555,,Gedminų baterijos st.,,55.67885,21.19162,https://www.stops.lt/klaipeda/index.html#stop/3331,,,1
7551,,Lypkių dvaro st.,,55.68633,21.20417,https://www.stops.lt/klaipeda/index.html#stop/3330,,,1
4785,,Glaudėnų st.,,55.77568,21.13630,https://www.stops.lt/klaipeda/index.html#stop/8846,,,1
4786,,Glaudėnų st.,,55.77507,21.13649,https://www.stops.lt/klaipeda/index.html#stop/8847,,,1
4781,,Kalotės st.,,55.78396,21.13911,https://www.stops.lt/klaipeda/index.html#stop/8842,,,1
4782,,Kalotės st.,,55.78395,21.13946,https://www.stops.lt/klaipeda/index.html#stop/8843,,,1
4783,,Kretingalės st.,,55.77990,21.13816,https://www.stops.lt/klaipeda/index.html#stop/8844,,,1
4784,,Kretingalės st.,,55.78040,21.13876,https://www.stops.lt/klaipeda/index.html#stop/8845,,,1
271,,Labrenciškės st.,,55.76654,21.13143,https://www.stops.lt/klaipeda/index.html#stop/0418,,,1
4699,,Medelyno st.,,55.78840,21.13878,https://www.stops.lt/klaipeda/index.html#stop/7701,,,1
4846,,Medelyno st.,,55.78869,21.13896,https://www.stops.lt/klaipeda/index.html#stop/77773,,,1
270,,Plytinės st.,,55.76755,21.13276,https://www.stops.lt/klaipeda/index.html#stop/0417,,,1
4871,,Šilojų st.,,55.77195,21.13374,https://www.stops.lt/klaipeda/index.html#stop/0448,,,1
4872,,Šilojų st.,,55.77177,21.13421,https://www.stops.lt/klaipeda/index.html#stop/0449,,,1
269,,Skardžio st.,,55.76293,21.13109,https://www.stops.lt/klaipeda/index.html#stop/0416,,,1
4829,,Skardžio st.,,55.76237,21.13003,https://www.stops.lt/klaipeda/index.html#stop/0445,,,1
4532,,Polimerų st.,,55.69122,21.20836,https://www.stops.lt/klaipeda/index.html#stop/3317,,,1
188,,Bijūnų st.,,55.69577,21.13894,https://www.stops.lt/klaipeda/index.html#stop/1103,,,1
189,,Bijūnų st.,,55.69867,21.13656,https://www.stops.lt/klaipeda/index.html#stop/1102,,,1
85,,II perkėlos st.,,55.68868,21.14482,https://www.stops.lt/klaipeda/index.html#stop/1902,,,1
86,,II perkėlos st.,,55.68998,21.14449,https://www.stops.lt/klaipeda/index.html#stop/1901,,,1
56,,Jūreivių st.,,55.67541,21.15467,https://www.stops.lt/klaipeda/index.html#stop/2001,,,1
57,,Jūreivių st.,,55.67532,21.15499,https://www.stops.lt/klaipeda/index.html#stop/2002,,,1
87,,Lakštučių st.,,55.69209,21.14265,https://www.stops.lt/klaipeda/index.html#stop/1105,,,1
187,,Lakštučių st.,,55.69267,21.14235,https://www.stops.lt/klaipeda/index.html#stop/1104,,,1
105,,Nemuno st.,,55.70027,21.13546,https://www.stops.lt/klaipeda/index.html#stop/1101,,,1
14,,Nendrių st.,,55.66136,21.16645,https://www.stops.lt/klaipeda/index.html#stop/2007,,,1
15,,Nendrių st.,,55.66205,21.16625,https://www.stops.lt/klaipeda/index.html#stop/2008,,,1
3853,,Rambyno st.,,55.67161,21.15774,https://www.stops.lt/klaipeda/index.html#stop/2011,,,1
3854,,Rambyno st.,,55.67031,21.15907,https://www.stops.lt/klaipeda/index.html#stop/2010,,,1
83,,Strėvos st.,,55.68322,21.14971,https://www.stops.lt/klaipeda/index.html#stop/1903,,,1
84,,Strėvos st.,,55.68297,21.15033,https://www.stops.lt/klaipeda/index.html#stop/1904,,,1
16,,Upelio st.,,55.66604,21.16250,https://www.stops.lt/klaipeda/index.html#stop/2005,,,1
18,,Upelio st.,,55.66789,21.16123,https://www.stops.lt/klaipeda/index.html#stop/2004,,,1
33,,Budelkiemio st.,,55.66753,21.20149,https://www.stops.lt/klaipeda/index.html#stop/2404,,,1
4316,,Kuncų st.,,55.66785,21.20110,https://www.stops.lt/klaipeda/index.html#stop/2409,,,1
140,,Mokyklos st.,,55.70617,21.15948,https://www.stops.lt/klaipeda/index.html#stop/1405,,,1
4138,,Priestočio st.,,55.71647,21.14868,https://www.stops.lt/klaipeda/index.html#stop/0805,,,1
138,,Verpėjų st.,,55.70907,21.15411,https://www.stops.lt/klaipeda/index.html#stop/1404,,,1
139,,Verpėjų st.,,55.70952,21.15332,https://www.stops.lt/klaipeda/index.html#stop/1403,,,1
3850,,Molo st.,,55.73269,21.09314,https://www.stops.lt/klaipeda/index.html#stop/0210,,,1
3851,,Molo st.,,55.73297,21.09284,https://www.stops.lt/klaipeda/index.html#stop/0211,,,1
170,,Švyturio st.,,55.72893,21.09702,https://www.stops.lt/klaipeda/index.html#stop/0206,,,1
171,,Švyturio st.,,55.72832,21.09807,https://www.stops.lt/klaipeda/index.html#stop/0207,,,1
54,,Juodkrantės st.,,55.67889,21.15660,https://www.stops.lt/klaipeda/index.html#stop/1906,,,1
55,,Juodkrantės st.,,55.67854,21.15402,https://www.stops.lt/klaipeda/index.html#stop/1907,,,1
59,,Naikupės st.,,55.67756,21.14959,https://www.stops.lt/klaipeda/index.html#stop/1905,,,1
4392,,Naikupės st.,,55.67754,21.14899,https://www.stops.lt/klaipeda/index.html#stop/1905a,,,1
5079,,Naujoji st.,,55.77840,21.15276,https://www.stops.lt/klaipeda/index.html#stop/0450,,,1
4498,,Pakrantės st.,,55.77592,21.14621,https://www.stops.lt/klaipeda/index.html#stop/0431,,,1
4497,,Purmalių st.,,55.77472,21.13940,https://www.stops.lt/klaipeda/index.html#stop/0430,,,1
3740,,Naujojo sodo st.,,55.71041,21.12583,https://www.stops.lt/klaipeda/index.html#stop/1216,,,1
106,,Senosios perkėlos st.,,55.70891,21.12793,https://www.stops.lt/klaipeda/index.html#stop/1201,,,1
6787,,Vitės st.,,55.71352,21.12308,https://www.stops.lt/klaipeda/index.html#stop/1011,,,1
4706,,Jurbarko st.,,55.66172,21.15898,https://www.stops.lt/klaipeda/index.html#stop/2014,,,1
4844,,Jurbarko st.,,55.66172,21.15899,https://www.stops.lt/klaipeda/index.html#stop/77774,,,1
4807,,Žūklės st.,,55.66121,21.15572,https://www.stops.lt/klaipeda/index.html#stop/2015,,,1
4808,,Žūklės st.,,55.66126,21.15582,https://www.stops.lt/klaipeda/index.html#stop/2016,,,1
165,,Girulių plento st.,,55.73717,21.09669,https://www.stops.lt/klaipeda/index.html#stop/0203,,,1
161,,P.Lideikio st.,,55.73132,21.12283,https://www.stops.lt/klaipeda/index.html#stop/0504,,,1
162,,P.Lideikio st.,,55.73155,21.12100,https://www.stops.lt/klaipeda/index.html#stop/0503,,,1
4812,,Debesų st.,,55.75363,21.16398,https://www.stops.lt/klaipeda/index.html#stop/0435,,,1
4813,,Debesų st.,,55.75374,21.16233,https://www.stops.lt/klaipeda/index.html#stop/0436,,,1
4852,,Smėlio st.,,55.75359,21.15654,https://www.stops.lt/klaipeda/index.html#stop/0444,,,1
7439,,Smėlio st.,,55.75351,21.15890,https://www.stops.lt/klaipeda/index.html#stop/0471,,,1
4825,,Tauralaukio st.,,55.75256,21.14810,https://www.stops.lt/klaipeda/index.html#stop/0442,,,1
7428,,Tauralaukio st.,,55.75314,21.14819,https://www.stops.lt/klaipeda/index.html#stop/0440,,,1
5238,,Normantų st.,,55.80628,21.11875,https://www.stops.lt/klaipeda/index.html#stop/8901,,,1
4457,,Aukštkiemių st.,,55.76611,21.16121,https://www.stops.lt/klaipeda/index.html#stop/0432,,,1
4277,,Senoji Panevėžio st.,,55.73458,21.14148,https://www.stops.lt/klaipeda/index.html#stop/0409,,,1
5313,,Paribio st.,,55.78699,21.12689,https://www.stops.lt/klaipeda/index.html#stop/8909,,,1
5314,,Paribio st.,,55.78696,21.12664,https://www.stops.lt/klaipeda/index.html#stop/8910,,,1
5229,,Sodų st.,,55.79854,21.12173,https://www.stops.lt/klaipeda/index.html#stop/8892,,,1
5230,,Sodų st.,,55.79874,21.12134,https://www.stops.lt/klaipeda/index.html#stop/8893,,,1
5231,,Zeigių st.,,55.80235,21.11214,https://www.stops.lt/klaipeda/index.html#stop/8894,,,1
5232,,Zeigių st.,,55.80218,21.11220,https://www.stops.lt/klaipeda/index.html#stop/8895,,,1
4464,,Peskojų st.,,55.82332,21.09813,https://www.stops.lt/klaipeda/index.html#stop/8907,,,1
5295,,Peskojų st.,,55.82348,21.09746,https://www.stops.lt/klaipeda/index.html#stop/8908,,,1
6784,,Teatro st.,,55.70727,21.13099,https://www.stops.lt/klaipeda/index.html#stop/1230,,,1
4469,,Karklės st.,,55.81473,21.07102,https://www.stops.lt/klaipeda/index.html#stop/0111,,,1
5296,,Karklės st.,,55.81439,21.07081,https://www.stops.lt/klaipeda/index.html#stop/0121,,,1
4502,,Kukuliškių st.,,55.78170,21.07953,https://www.stops.lt/klaipeda/index.html#stop/0114,,,1
4503,,Kukuliškių st.,,55.78154,21.07942,https://www.stops.lt/klaipeda/index.html#stop/0115,,,1
4504,,Olandų kepurės st.,,55.79548,21.07390,https://www.stops.lt/klaipeda/index.html#stop/0116,,,1
4505,,Olandų kepurės st.,,55.79516,21.07344,https://www.stops.lt/klaipeda/index.html#stop/0117,,,1
4512,,Pajūrio regioninio parko lankytojų centro st.,,55.80839,21.07394,https://www.stops.lt/klaipeda/index.html#stop/0118,,,1
4590,,Pajūrio regioninio parko lankytojų centro st.,,55.80736,21.07436,https://www.stops.lt/klaipeda/index.html#stop/0119,,,1
4441,,Kraštinės st.,,55.67695,21.21512,https://www.stops.lt/klaipeda/index.html#stop/3315,,,1
4442,,Kraštinės st.,,55.67714,21.21571,https://www.stops.lt/klaipeda/index.html#stop/3316,,,1
4430,,LEZo st.,,55.69554,21.19069,https://www.stops.lt/klaipeda/index.html#stop/3302,,,1
4344,,Lypkių st.,,55.68534,21.20618,https://www.stops.lt/klaipeda/index.html#stop/3309,,,1
4445,,Lypkių st.,,55.68489,21.20711,https://www.stops.lt/klaipeda/index.html#stop/3310,,,1
4350,,Metalo st.,,55.68799,21.20340,https://www.stops.lt/klaipeda/index.html#stop/3307,,,1
4352,,Metalo st.,,55.68838,21.20326,https://www.stops.lt/klaipeda/index.html#stop/3308,,,1
4346,,Pramonės st.,,55.69422,21.19664,https://www.stops.lt/klaipeda/index.html#stop/3303,,,1
4349,,Pramonės st.,,55.69464,21.19647,https://www.stops.lt/klaipeda/index.html#stop/3304,,,1
4440,,Šlapžemės st.,,55.67907,21.21306,https://www.stops.lt/klaipeda/index.html#stop/3313,,,1
4443,,Šlapžemės st.,,55.68036,21.21198,https://www.stops.lt/klaipeda/index.html#stop/3314,,,1
4348,,Verslo st.,,55.69110,21.20003,https://www.stops.lt/klaipeda/index.html#stop/3305,,,1
4351,,Verslo st.,,55.69160,21.19972,https://www.stops.lt/klaipeda/index.html#stop/3306,,,1
4891,,Autobusų stotis,,55.72020,21.13804,https://www.stops.lt/klaipeda/index.html#stop/0910,,,1
4125,,Geležinkelio stoties st.,,55.72032,21.13595,https://www.stops.lt/klaipeda/index.html#stop/0906,,,1
4412,,Geležinkelio stoties st.,,55.72078,21.13258,https://www.stops.lt/klaipeda/index.html#stop/0901,,,1
4139,,Priestočio st.,,55.71725,21.14902,https://www.stops.lt/klaipeda/index.html#stop/0806,,,1
9017,,Ragainės st.,,55.73222,21.17432,https://www.stops.lt/klaipeda/index.html#stop/0733,,,1
9018,,Ragainės st.,,55.73216,21.17449,https://www.stops.lt/klaipeda/index.html#stop/0732,,,1
4779,,Mazūriškės st.,,55.75622,21.19074,https://www.stops.lt/klaipeda/index.html#stop/8840,,,1
7264,,Mazūriškių st.,,55.75633,21.19311,https://www.stops.lt/klaipeda/index.html#stop/8811-1,,,1
4317,,Laistų sodų st.,,55.65204,21.23512,https://www.stops.lt/klaipeda/index.html#stop/2912,,,1
4318,,Laistų sodų st.,,55.65261,21.23478,https://www.stops.lt/klaipeda/index.html#stop/2913,,,1
9292,,Lanko st.,,55.66125,21.22394,https://www.stops.lt/klaipeda/index.html#stop/2931,,,1
9293,,Lanko st.,,55.66059,21.22464,https://www.stops.lt/klaipeda/index.html#stop/2932,,,1
195,,Rimkų st.,,55.66406,21.21931,https://www.stops.lt/klaipeda/index.html#stop/2903,,,1
196,,Rimkų st.,,55.66353,21.21992,https://www.stops.lt/klaipeda/index.html#stop/2904,,,1
5321,,Rūko st.,,55.72275,21.17222,https://www.stops.lt/klaipeda/index.html#stop/0710,,,1
5322,,Saulės st.,,55.72118,21.17655,https://www.stops.lt/klaipeda/index.html#stop/0713,,,1
5323,,Saulėtekio st.,,55.71991,21.17926,https://www.stops.lt/klaipeda/index.html#stop/0714,,,1
7135,,Kunkių st.,,55.81389,21.10285,https://www.stops.lt/klaipeda/index.html#stop/8898a,,,1
116,,Lietuvininkų st.,,55.71844,21.12913,https://www.stops.lt/klaipeda/index.html#stop/1004,,,1
117,,Lietuvininkų st.,,55.71866,21.12765,https://www.stops.lt/klaipeda/index.html#stop/1003,,,1
7024,,Malūno tvenkinio st.,,55.70426,21.15096,https://www.stops.lt/klaipeda/index.html#stop/1226,,,1
7073,,Malūno tvenkinio st.,,55.70411,21.15078,https://www.stops.lt/klaipeda/index.html#stop/1227,,,1
96,,Rumpiškės st.,,55.70315,21.14540,https://www.stops.lt/klaipeda/index.html#stop/1211,,,1
98,,Rumpiškės st.,,55.70351,21.14713,https://www.stops.lt/klaipeda/index.html#stop/1212,,,1
9543,,Rumpiškės st.,,55.70322,21.14589,https://www.stops.lt/klaipeda/index.html#stop/1210,,,1
4811,,Signalo st.,,55.70250,21.13895,https://www.stops.lt/klaipeda/index.html#stop/1219,,,1
4257,,Senosios Smiltelės st.,,55.66428,21.15219,https://www.stops.lt/klaipeda/index.html#stop/2012,,,1
4420,,Senosios Smiltelės st.,,55.66416,21.15216,https://www.stops.lt/klaipeda/index.html#stop/2013,,,1
4809,,Smeltės st.,,55.66485,21.15708,https://www.stops.lt/klaipeda/index.html#stop/2017,,,1
4810,,Smeltės st.,,55.66490,21.15690,https://www.stops.lt/klaipeda/index.html#stop/2018,,,1
4824,,Upelio st.,,55.66642,21.16185,https://www.stops.lt/klaipeda/index.html#stop/2019,,,1
4124,,LCC tarptautinis universitetas,,55.72931,21.13111,https://www.stops.lt/klaipeda/index.html#stop/0514,,,1
4122,,Miško st.,,55.73036,21.12695,https://www.stops.lt/klaipeda/index.html#stop/0512,,,1
4123,,Miško st.,,55.73022,21.12639,https://www.stops.lt/klaipeda/index.html#stop/0513,,,1
9022,,Pievų st.,,55.72525,21.14748,https://www.stops.lt/klaipeda/index.html#stop/0520,,,1
9023,,Pievų st.,,55.72565,21.14683,https://www.stops.lt/klaipeda/index.html#stop/0521,,,1
4281,,Prospekto st.,,55.72747,21.13890,https://www.stops.lt/klaipeda/index.html#stop/0516,,,1
4282,,Prospekto st.,,55.72677,21.14086,https://www.stops.lt/klaipeda/index.html#stop/0517,,,1
4280,,Šiaurės st.,,55.72136,21.15329,https://www.stops.lt/klaipeda/index.html#stop/0601,,,1
4306,,Studentų st.,,55.72856,21.13342,https://www.stops.lt/klaipeda/index.html#stop/0518,,,1
7241,,Žaliakelio st.,,55.75262,21.17447,https://www.stops.lt/klaipeda/index.html#stop/8988,,,1
7717,,Žaliakelio st.,,55.75262,21.17447,https://www.stops.lt/klaipeda/index.html#stop/8988b,,,1
75,,Bazės st.,,55.70132,21.16573,https://www.stops.lt/klaipeda/index.html#stop/1410,,,1
76,,Bazės st.,,55.70213,21.16544,https://www.stops.lt/klaipeda/index.html#stop/1409,,,1
71,,Dubysos st.,,55.69462,21.17451,https://www.stops.lt/klaipeda/index.html#stop/1702,,,1
72,,Dubysos st.,,55.69484,21.17491,https://www.stops.lt/klaipeda/index.html#stop/1701,,,1
73,,Klaipėdos energijos st.,,55.69722,21.17093,https://www.stops.lt/klaipeda/index.html#stop/1412,,,1
74,,Klaipėdos energijos st.,,55.69838,21.16992,https://www.stops.lt/klaipeda/index.html#stop/1411,,,1
64,,Mainų st.,,55.68272,21.18523,https://www.stops.lt/klaipeda/index.html#stop/1709,,,1
65,,Mainų st.,,55.68392,21.18502,https://www.stops.lt/klaipeda/index.html#stop/1708,,,1
3852,,Markučių st.,,55.66845,21.20718,https://www.stops.lt/klaipeda/index.html#stop/2902,,,1
69,,Rasos st.,,55.68808,21.18160,https://www.stops.lt/klaipeda/index.html#stop/1705,,,1
70,,Rasos st.,,55.68926,21.18115,https://www.stops.lt/klaipeda/index.html#stop/1704,,,1
4893,,Sendvario st.,,55.70385,21.16300,https://www.stops.lt/klaipeda/index.html#stop/1416,,,1
4894,,Sendvario st.,,55.70370,21.16261,https://www.stops.lt/klaipeda/index.html#stop/1417,,,1
66,,Šiaulių st.,,55.67872,21.18778,https://www.stops.lt/klaipeda/index.html#stop/2202,,,1
67,,Šiaulių st.,,55.67983,21.18765,https://www.stops.lt/klaipeda/index.html#stop/2201,,,1
37,,Švepelių st.,,55.67269,21.19953,https://www.stops.lt/klaipeda/index.html#stop/2216,,,1
3856,,Švepelių st.,,55.67171,21.20083,https://www.stops.lt/klaipeda/index.html#stop/2217,,,1
3797,,Vilniaus st.,,55.69053,21.17937,https://www.stops.lt/klaipeda/index.html#stop/1710,,,1
9722,,Smėlio g.,,55.75494,21.16337,https://www.stops.lt/klaipeda/index.html#stop/0473,,,1
9723,,Smėlio g.,,55.75489,21.16419,https://www.stops.lt/klaipeda/index.html#stop/0474,,,1
9066,,Trušelių st.,,55.75054,21.22707,https://www.stops.lt/klaipeda/index.html#stop/8828-1,,,1
34,,Berželio st.,,55.67139,21.19705,https://www.stops.lt/klaipeda/index.html#stop/2215,,,1
35,,Berželio st.,,55.67115,21.19541,https://www.stops.lt/klaipeda/index.html#stop/2214,,,1
24,,I.Simonaitytės st.,,55.66939,21.18736,https://www.stops.lt/klaipeda/index.html#stop/2212,,,1
25,,I.Simonaitytės st.,,55.66976,21.18967,https://www.stops.lt/klaipeda/index.html#stop/2213,,,1
12,,Minijos st.,,55.66616,21.16375,https://www.stops.lt/klaipeda/index.html#stop/2006,,,1
3835,,Minijos st.,,55.66611,21.16442,https://www.stops.lt/klaipeda/index.html#stop/2009,,,1
19,,Pietinės st.,,55.66597,21.17224,https://www.stops.lt/klaipeda/index.html#stop/2109,,,1
4817,,Pietinės st.,,55.66530,21.17042,https://www.stops.lt/klaipeda/index.html#stop/2114,,,1
20,,Smiltelės st.,,55.66649,21.17527,https://www.stops.lt/klaipeda/index.html#stop/2110,,,1
22,,Volungėlės st.,,55.66814,21.18203,https://www.stops.lt/klaipeda/index.html#stop/2111,,,1
23,,Volungėlės st.,,55.66842,21.18385,https://www.stops.lt/klaipeda/index.html#stop/2211,,,1
5228,,A.Brako st.,,55.79040,21.12495,https://www.stops.lt/klaipeda/index.html#stop/8891,,,1
45,,Gedminų st.,,55.67505,21.18039,https://www.stops.lt/klaipeda/index.html#stop/2204,,,1
46,,Gedminų st.,,55.67450,21.17683,https://www.stops.lt/klaipeda/index.html#stop/2203,,,1
4415,,Šilutės st.,,55.67661,21.18664,https://www.stops.lt/klaipeda/index.html#stop/2206a,,,1
47,,Statybininkų st.,,55.67348,21.17263,https://www.stops.lt/klaipeda/index.html#stop/2105,,,1
3860,,Statybininkų st.,,55.67347,21.17128,https://www.stops.lt/klaipeda/index.html#stop/2112,,,1
49,,Alksnynės st.,,55.67191,21.17018,https://www.stops.lt/klaipeda/index.html#stop/2106,,,1
88,,Arenos st.,,55.68896,21.15588,https://www.stops.lt/klaipeda/index.html#stop/1802,,,1
